x,y,z,value
0.06052999999999997,-0.31299,-1.0,65229.5
-0.032850000000000046,-0.29298,-1.0,62982.5
0.06052999999999997,-0.29298,-1.0,59992.1
0.19392999999999994,-0.29298,-1.0,60019.399999999994
-0.11956,-0.28631000000000006,-1.0,62153.0
-0.11289000000000005,-0.28631000000000006,-1.0,185.976
0.007169999999999899,-0.28631000000000006,-1.0,61257.0
-0.15291,-0.27964,-1.0,61569.899999999994
-0.05286000000000002,-0.27964,-1.0,59025.4
-0.046190000000000064,-0.27964,-1.0,62963.6
0.027179999999999982,-0.27964,-1.0,59819.2
-0.13290000000000002,-0.27297000000000005,-1.0,58193.1
-0.06620000000000004,-0.27297000000000005,-1.0,62373.5
-0.03952,-0.27297000000000005,-1.0,61310.9
0.007169999999999899,-0.27297000000000005,-1.0,58828.7
0.047190000000000065,-0.27297000000000005,-1.0,58921.1
0.06052999999999997,-0.27297000000000005,-1.0,64495.9
-0.046190000000000064,-0.2663,-1.0,63047.600000000006
-0.03952,-0.2663,-1.0,63218.4
0.007169999999999899,-0.2663,-1.0,119994.0
-0.17959000000000003,-0.25963,-1.0,60903.5
-0.05953000000000008,-0.25963,-1.0,59228.4
0.0004999999999999449,-0.25963,-1.0,57946.700000000004
0.007169999999999899,-0.25963,-1.0,5532.5199999999995
0.06052999999999997,-0.25963,-1.0,59600.799999999996
0.07386999999999988,-0.25963,-1.0,63664.3
-0.03952,-0.2529600000000001,-1.0,60065.6
-0.026180000000000092,-0.2529600000000001,-1.0,117432.0
0.047190000000000065,-0.2529600000000001,-1.0,65287.6
-0.09955000000000003,-0.24629,-1.0,65365.3
-0.08621000000000001,-0.24629,-1.0,58618.7
-0.019510000000000027,-0.24629,-1.0,57872.5
0.020510000000000028,-0.24629,-1.0,62304.9
0.047190000000000065,-0.24629,-1.0,63332.50000000001
0.07386999999999988,-0.24629,-1.0,60776.1
0.10721999999999987,-0.24629,-1.0,50410.5
0.11389000000000005,-0.24629,-1.0,59865.4
-0.032850000000000046,-0.23962000000000006,-1.0,121722.99999999999
-0.006170000000000009,-0.23962000000000006,-1.0,62722.1
0.020510000000000028,-0.23962000000000006,-1.0,28056.7
0.027179999999999982,-0.23962000000000006,-1.0,59470.6
0.04051999999999989,-0.23962000000000006,-1.0,123081.0
0.07386999999999988,-0.23962000000000006,-1.0,60984.700000000004
0.10054999999999992,-0.23962000000000006,-1.0,61404.0
0.10721999999999987,-0.23962000000000006,-1.0,14473.900000000001
0.11389000000000005,-0.23962000000000006,-1.0,59915.8
-0.13957000000000008,-0.23295,-1.0,124110.0
-0.09955000000000003,-0.23295,-1.0,64530.899999999994
-0.08621000000000001,-0.23295,-1.0,59697.4
-0.06620000000000004,-0.23295,-1.0,62028.4
-0.05953000000000008,-0.23295,-1.0,57621.2
-0.012840000000000074,-0.23295,-1.0,65984.09999999999
-0.006170000000000009,-0.23295,-1.0,57181.600000000006
0.020510000000000028,-0.23295,-1.0,31525.199999999997
0.14056999999999986,-0.23295,-1.0,61019.0
0.14724000000000004,-0.23295,-1.0,57815.100000000006
-0.10622000000000009,-0.22628000000000004,-1.0,507.21999999999997
-0.09955000000000003,-0.22628000000000004,-1.0,60961.6
-0.05953000000000008,-0.22628000000000004,-1.0,59102.399999999994
-0.046190000000000064,-0.22628000000000004,-1.0,63492.1
-0.032850000000000046,-0.22628000000000004,-1.0,59238.200000000004
-0.006170000000000009,-0.22628000000000004,-1.0,59518.200000000004
0.05386000000000002,-0.22628000000000004,-1.0,58464.7
0.06719999999999993,-0.22628000000000004,-1.0,57850.799999999996
0.09387999999999996,-0.22628000000000004,-1.0,57977.5
-0.17292000000000007,-0.21961000000000008,-1.0,64736.0
-0.019510000000000027,-0.21961000000000008,-1.0,62150.9
-0.012840000000000074,-0.21961000000000008,-1.0,61668.6
-0.006170000000000009,-0.21961000000000008,-1.0,43482.6
0.007169999999999899,-0.21961000000000008,-1.0,61882.8
0.027179999999999982,-0.21961000000000008,-1.0,60685.8
0.033849999999999936,-0.21961000000000008,-1.0,62435.1
0.04051999999999989,-0.21961000000000008,-1.0,60664.799999999996
0.05386000000000002,-0.21961000000000008,-1.0,62055.0
0.06719999999999993,-0.21961000000000008,-1.0,58067.8
0.09387999999999996,-0.21961000000000008,-1.0,63466.9
-0.13290000000000002,-0.21294000000000002,-1.0,22430.8
-0.08621000000000001,-0.21294000000000002,-1.0,59780.0
-0.05286000000000002,-0.21294000000000002,-1.0,126588.0
-0.046190000000000064,-0.21294000000000002,-1.0,61715.5
-0.006170000000000009,-0.21294000000000002,-1.0,206745.0
0.0004999999999999449,-0.21294000000000002,-1.0,59473.4
0.007169999999999899,-0.21294000000000002,-1.0,62788.6
0.033849999999999936,-0.21294000000000002,-1.0,59381.7
0.07386999999999988,-0.21294000000000002,-1.0,119154.0
0.08054000000000006,-0.21294000000000002,-1.0,61205.9
