x,y,z,value
0.0004999999999999449,-0.08621000000000001,-1.0,10713.5
-0.019510000000000027,-0.07954000000000006,-1.0,6933.36
-0.019510000000000027,-0.07286999999999999,-1.0,6931.61
-0.012840000000000074,-0.07286999999999999,-1.0,6190.3099999999995
0.0004999999999999449,-0.07286999999999999,-1.0,6116.110000000001
0.04051999999999989,-0.07286999999999999,-1.0,7093.8
-0.046190000000000064,-0.06620000000000004,-1.0,7023.8
-0.03952,-0.06620000000000004,-1.0,8049.299999999999
-0.032850000000000046,-0.06620000000000004,-1.0,13192.9
-0.026180000000000092,-0.06620000000000004,-1.0,7329.7
-0.019510000000000027,-0.06620000000000004,-1.0,7900.2
-0.012840000000000074,-0.06620000000000004,-1.0,34727.0
-0.006170000000000009,-0.06620000000000004,-1.0,12910.8
0.0004999999999999449,-0.06620000000000004,-1.0,27412.7
0.007169999999999899,-0.06620000000000004,-1.0,7348.6
0.033849999999999936,-0.06620000000000004,-1.0,6522.950000000001
-0.046190000000000064,-0.05953000000000008,-1.0,13524.0
-0.03952,-0.05953000000000008,-1.0,19469.8
-0.032850000000000046,-0.05953000000000008,-1.0,34414.1
-0.026180000000000092,-0.05953000000000008,-1.0,33347.299999999996
-0.019510000000000027,-0.05953000000000008,-1.0,21594.3
-0.012840000000000074,-0.05953000000000008,-1.0,27239.8
-0.006170000000000009,-0.05953000000000008,-1.0,20064.1
0.0004999999999999449,-0.05953000000000008,-1.0,14192.500000000002
0.007169999999999899,-0.05953000000000008,-1.0,32995.9
0.013839999999999852,-0.05953000000000008,-1.0,12299.0
0.020510000000000028,-0.05953000000000008,-1.0,27678.699999999997
0.027179999999999982,-0.05953000000000008,-1.0,13119.4
0.04051999999999989,-0.05953000000000008,-1.0,13295.099999999999
-0.05286000000000002,-0.05286000000000002,-1.0,7505.4
-0.046190000000000064,-0.05286000000000002,-1.0,37904.3
-0.03952,-0.05286000000000002,-1.0,35273.0
-0.032850000000000046,-0.05286000000000002,-1.0,49793.1
-0.026180000000000092,-0.05286000000000002,-1.0,56438.9
-0.019510000000000027,-0.05286000000000002,-1.0,50134.700000000004
-0.012840000000000074,-0.05286000000000002,-1.0,64666.0
-0.006170000000000009,-0.05286000000000002,-1.0,55169.1
0.0004999999999999449,-0.05286000000000002,-1.0,54303.2
