x,y,z,value
-0.006170000000000009,-0.07954000000000006,-1.0,15311.8
0.020510000000000028,-0.07954000000000006,-1.0,14850.5
-0.032850000000000046,-0.07286999999999999,-1.0,29943.199999999997
-0.026180000000000092,-0.07286999999999999,-1.0,15066.1
-0.019510000000000027,-0.07286999999999999,-1.0,14508.900000000001
0.0004999999999999449,-0.07286999999999999,-1.0,13639.5
-0.05953000000000008,-0.06620000000000004,-1.0,14835.8
-0.05286000000000002,-0.06620000000000004,-1.0,13955.2
-0.046190000000000064,-0.06620000000000004,-1.0,13864.9
-0.012840000000000074,-0.06620000000000004,-1.0,13587.0
-0.006170000000000009,-0.06620000000000004,-1.0,60264.4
0.0004999999999999449,-0.06620000000000004,-1.0,28677.6
0.007169999999999899,-0.06620000000000004,-1.0,13808.9
0.013839999999999852,-0.06620000000000004,-1.0,518.588
0.020510000000000028,-0.06620000000000004,-1.0,14313.6
0.027179999999999982,-0.06620000000000004,-1.0,14821.800000000001
-0.05953000000000008,-0.05953000000000008,-1.0,14005.6
-0.05286000000000002,-0.05953000000000008,-1.0,13324.5
-0.046190000000000064,-0.05953000000000008,-1.0,15775.9
-0.03952,-0.05953000000000008,-1.0,30128.0
-0.032850000000000046,-0.05953000000000008,-1.0,59024.0
-0.026180000000000092,-0.05953000000000008,-1.0,55650.7
-0.019510000000000027,-0.05953000000000008,-1.0,39629.799999999996
-0.012840000000000074,-0.05953000000000008,-1.0,117404.0
-0.006170000000000009,-0.05953000000000008,-1.0,107653.0
0.0004999999999999449,-0.05953000000000008,-1.0,58468.899999999994
0.007169999999999899,-0.05953000000000008,-1.0,30460.5
0.013839999999999852,-0.05953000000000008,-1.0,70560.0
0.020510000000000028,-0.05953000000000008,-1.0,25552.100000000002
0.033849999999999936,-0.05953000000000008,-1.0,27682.199999999997
-0.05953000000000008,-0.05286000000000002,-1.0,13927.900000000001
-0.046190000000000064,-0.05286000000000002,-1.0,27563.9
-0.03952,-0.05286000000000002,-1.0,74886.0
-0.032850000000000046,-0.05286000000000002,-1.0,69771.1
-0.026180000000000092,-0.05286000000000002,-1.0,134890.0
-0.019510000000000027,-0.05286000000000002,-1.0,59510.5
-0.012840000000000074,-0.05286000000000002,-1.0,236509.0
-0.006170000000000009,-0.05286000000000002,-1.0,129703.0
0.0004999999999999449,-0.05286000000000002,-1.0,159236.0
0.007169999999999899,-0.05286000000000002,-1.0,130844.0
0.013839999999999852,-0.05286000000000002,-1.0,43923.600000000006
0.020510000000000028,-0.05286000000000002,-1.0,71008.0
0.027179999999999982,-0.05286000000000002,-1.0,28394.8
-0.07286999999999999,-0.046190000000000064,-1.0,14441.699999999999
-0.06620000000000004,-0.046190000000000064,-1.0,15727.599999999999
-0.05953000000000008,-0.046190000000000064,-1.0,16043.300000000001
-0.05286000000000002,-0.046190000000000064,-1.0,13418.3
-0.046190000000000064,-0.046190000000000064,-1.0,57740.9
-0.03952,-0.046190000000000064,-1.0,134169.0
-0.032850000000000046,-0.046190000000000064,-1.0,202090.0
-0.026180000000000092,-0.046190000000000064,-1.0,115213.0
-0.019510000000000027,-0.046190000000000064,-1.0,308126.0
-0.012840000000000074,-0.046190000000000064,-1.0,278691.0
-0.006170000000000009,-0.046190000000000064,-1.0,251811.0
0.0004999999999999449,-0.046190000000000064,-1.0,323876.0
0.007169999999999899,-0.046190000000000064,-1.0,153762.0
0.013839999999999852,-0.046190000000000064,-1.0,138390.0
0.020510000000000028,-0.046190000000000064,-1.0,55738.2
0.027179999999999982,-0.046190000000000064,-1.0,47362.700000000004
0.033849999999999936,-0.046190000000000064,-1.0,16298.1
0.04051999999999989,-0.046190000000000064,-1.0,56561.399999999994
-0.05953000000000008,-0.03952,-1.0,60011.0
-0.05286000000000002,-0.03952,-1.0,73094.0
-0.046190000000000064,-0.03952,-1.0,166607.0
-0.03952,-0.03952,-1.0,207781.0
-0.032850000000000046,-0.03952,-1.0,245266.0
-0.026180000000000092,-0.03952,-1.0,472843.0
-0.019510000000000027,-0.03952,-1.0,523159.0
-0.012840000000000074,-0.03952,-1.0,511623.0
-0.006170000000000009,-0.03952,-1.0,603183.0
0.0004999999999999449,-0.03952,-1.0,403417.0
0.007169999999999899,-0.03952,-1.0,367058.99999999994
0.013839999999999852,-0.03952,-1.0,186228.0
0.020510000000000028,-0.03952,-1.0,231700.0
0.027179999999999982,-0.03952,-1.0,57476.299999999996
0.033849999999999936,-0.03952,-1.0,56003.5
0.047190000000000065,-0.03952,-1.0,15708.7
0.05386000000000002,-0.03952,-1.0,15822.8
0.06052999999999997,-0.03952,-1.0,14601.3
-0.06620000000000004,-0.032850000000000046,-1.0,30555.0
-0.05953000000000008,-0.032850000000000046,-1.0,28744.1
-0.05286000000000002,-0.032850000000000046,-1.0,102963.0
-0.046190000000000064,-0.032850000000000046,-1.0,176575.0
-0.03952,-0.032850000000000046,-1.0,343140.0
-0.032850000000000046,-0.032850000000000046,-1.0,428470.00000000006
-0.026180000000000092,-0.032850000000000046,-1.0,556402.0
-0.019510000000000027,-0.032850000000000046,-1.0,778680.0
-0.012840000000000074,-0.032850000000000046,-1.0,829920.0
-0.006170000000000009,-0.032850000000000046,-1.0,765800.0
0.0004999999999999449,-0.032850000000000046,-1.0,890330.0
0.007169999999999899,-0.032850000000000046,-1.0,524496.0
0.013839999999999852,-0.032850000000000046,-1.0,522522.0
0.020510000000000028,-0.032850000000000046,-1.0,276381.0
0.027179999999999982,-0.032850000000000046,-1.0,131159.0
0.033849999999999936,-0.032850000000000046,-1.0,55951.7
0.04051999999999989,-0.032850000000000046,-1.0,58121.7
0.05386000000000002,-0.032850000000000046,-1.0,14697.9
-0.07954000000000006,-0.026180000000000092,-1.0,31194.100000000002
-0.07286999999999999,-0.026180000000000092,-1.0,15579.2
-0.06620000000000004,-0.026180000000000092,-1.0,13088.6
-0.05953000000000008,-0.026180000000000092,-1.0,59423.0
-0.05286000000000002,-0.026180000000000092,-1.0,156331.0
-0.046190000000000064,-0.026180000000000092,-1.0,189665.0
-0.03952,-0.026180000000000092,-1.0,336973.0
-0.032850000000000046,-0.026180000000000092,-1.0,472157.0
-0.026180000000000092,-0.026180000000000092,-1.0,798070.0
-0.019510000000000027,-0.026180000000000092,-1.0,1046290.0
-0.012840000000000074,-0.026180000000000092,-1.0,1152480.0
-0.006170000000000009,-0.026180000000000092,-1.0,1549380.0
0.0004999999999999449,-0.026180000000000092,-1.0,1189160.0
0.007169999999999899,-0.026180000000000092,-1.0,843010.0
0.013839999999999852,-0.026180000000000092,-1.0,663180.0
0.020510000000000028,-0.026180000000000092,-1.0,487333.0
0.027179999999999982,-0.026180000000000092,-1.0,337939.0
0.033849999999999936,-0.026180000000000092,-1.0,192290.0
0.04051999999999989,-0.026180000000000092,-1.0,102739.0
0.047190000000000065,-0.026180000000000092,-1.0,13594.699999999999
0.05386000000000002,-0.026180000000000092,-1.0,26626.6
-0.07286999999999999,-0.019510000000000027,-1.0,16313.5
-0.06620000000000004,-0.019510000000000027,-1.0,57341.899999999994
-0.05953000000000008,-0.019510000000000027,-1.0,192500.0
-0.05286000000000002,-0.019510000000000027,-1.0,236985.0
-0.046190000000000064,-0.019510000000000027,-1.0,523173.00000000006
-0.03952,-0.019510000000000027,-1.0,545664.0
-0.032850000000000046,-0.019510000000000027,-1.0,1169770.0
-0.026180000000000092,-0.019510000000000027,-1.0,1672090.0
-0.019510000000000027,-0.019510000000000027,-1.0,1463070.0
-0.012840000000000074,-0.019510000000000027,-1.0,1816920.0
-0.006170000000000009,-0.019510000000000027,-1.0,1657600.0
0.0004999999999999449,-0.019510000000000027,-1.0,1247960.0
0.007169999999999899,-0.019510000000000027,-1.0,1217369.9999999998
0.013839999999999852,-0.019510000000000027,-1.0,995190.0
0.020510000000000028,-0.019510000000000027,-1.0,729890.0
0.027179999999999982,-0.019510000000000027,-1.0,382739.0
0.033849999999999936,-0.019510000000000027,-1.0,195748.00000000003
0.04051999999999989,-0.019510000000000027,-1.0,72247.0
0.047190000000000065,-0.019510000000000027,-1.0,87164.0
0.05386000000000002,-0.019510000000000027,-1.0,30237.9
-0.07954000000000006,-0.012840000000000074,-1.0,28848.399999999998
-0.07286999999999999,-0.012840000000000074,-1.0,27541.5
-0.06620000000000004,-0.012840000000000074,-1.0,31163.3
-0.05953000000000008,-0.012840000000000074,-1.0,134351.0
-0.05286000000000002,-0.012840000000000074,-1.0,209013.0
-0.046190000000000064,-0.012840000000000074,-1.0,383838.0
-0.03952,-0.012840000000000074,-1.0,646191.0
-0.032850000000000046,-0.012840000000000074,-1.0,1260210.0
-0.026180000000000092,-0.012840000000000074,-1.0,1401190.0
-0.019510000000000027,-0.012840000000000074,-1.0,1814609.9999999998
-0.012840000000000074,-0.012840000000000074,-1.0,2155230.0
-0.006170000000000009,-0.012840000000000074,-1.0,2065840.0
0.0004999999999999449,-0.012840000000000074,-1.0,1729349.9999999998
0.007169999999999899,-0.012840000000000074,-1.0,1370180.0
0.013839999999999852,-0.012840000000000074,-1.0,1382640.0
0.020510000000000028,-0.012840000000000074,-1.0,673785.0
0.027179999999999982,-0.012840000000000074,-1.0,561274.0
0.033849999999999936,-0.012840000000000074,-1.0,249991.0
