x,y,z,value
-0.032850000000000046,-0.07954000000000006,-1.0,11648.0
-0.019510000000000027,-0.07286999999999999,-1.0,5663.07
-0.012840000000000074,-0.07286999999999999,-1.0,12868.800000000001
-0.006170000000000009,-0.07286999999999999,-1.0,12940.9
0.0004999999999999449,-0.07286999999999999,-1.0,7078.400000000001
0.007169999999999899,-0.07286999999999999,-1.0,4904.55
0.020510000000000028,-0.07286999999999999,-1.0,5472.04
-0.05953000000000008,-0.06620000000000004,-1.0,5966.31
-0.03952,-0.06620000000000004,-1.0,4505.4800000000005
-0.026180000000000092,-0.06620000000000004,-1.0,12259.8
-0.019510000000000027,-0.06620000000000004,-1.0,25932.9
-0.012840000000000074,-0.06620000000000004,-1.0,11236.4
-0.006170000000000009,-0.06620000000000004,-1.0,11697.0
0.0004999999999999449,-0.06620000000000004,-1.0,6011.74
0.007169999999999899,-0.06620000000000004,-1.0,13972.0
0.013839999999999852,-0.06620000000000004,-1.0,6044.78
0.020510000000000028,-0.06620000000000004,-1.0,5195.68
-0.05953000000000008,-0.05953000000000008,-1.0,7198.8
-0.03952,-0.05953000000000008,-1.0,11492.6
-0.032850000000000046,-0.05953000000000008,-1.0,30289.699999999997
-0.026180000000000092,-0.05953000000000008,-1.0,24404.8
-0.019510000000000027,-0.05953000000000008,-1.0,31008.6
-0.012840000000000074,-0.05953000000000008,-1.0,44676.8
-0.006170000000000009,-0.05953000000000008,-1.0,14811.3
0.0004999999999999449,-0.05953000000000008,-1.0,16538.9
0.007169999999999899,-0.05953000000000008,-1.0,13485.5
0.013839999999999852,-0.05953000000000008,-1.0,5628.629999999999
0.020510000000000028,-0.05953000000000008,-1.0,11957.4
0.033849999999999936,-0.05953000000000008,-1.0,6247.639999999999
0.047190000000000065,-0.05953000000000008,-1.0,13423.9
-0.05953000000000008,-0.05286000000000002,-1.0,5491.92
-0.046190000000000064,-0.05286000000000002,-1.0,17517.499999999996
-0.03952,-0.05286000000000002,-1.0,1373.54
-0.032850000000000046,-0.05286000000000002,-1.0,16557.8
-0.026180000000000092,-0.05286000000000002,-1.0,28725.9
-0.019510000000000027,-0.05286000000000002,-1.0,73892.0
-0.012840000000000074,-0.05286000000000002,-1.0,42240.799999999996
-0.006170000000000009,-0.05286000000000002,-1.0,62372.8
0.0004999999999999449,-0.05286000000000002,-1.0,107919.0
0.007169999999999899,-0.05286000000000002,-1.0,30065.7
0.013839999999999852,-0.05286000000000002,-1.0,35418.6
0.020510000000000028,-0.05286000000000002,-1.0,31014.2
0.027179999999999982,-0.05286000000000002,-1.0,5676.299999999999
0.04051999999999989,-0.05286000000000002,-1.0,7245.0
0.05386000000000002,-0.05286000000000002,-1.0,6130.32
-0.05953000000000008,-0.046190000000000064,-1.0,13403.6
-0.05286000000000002,-0.046190000000000064,-1.0,8054.900000000001
-0.046190000000000064,-0.046190000000000064,-1.0,18663.4
-0.03952,-0.046190000000000064,-1.0,57891.4
-0.032850000000000046,-0.046190000000000064,-1.0,57115.100000000006
-0.026180000000000092,-0.046190000000000064,-1.0,104349.0
-0.019510000000000027,-0.046190000000000064,-1.0,140539.0
-0.012840000000000074,-0.046190000000000064,-1.0,143458.0
-0.006170000000000009,-0.046190000000000064,-1.0,114331.0
0.0004999999999999449,-0.046190000000000064,-1.0,144760.0
