x,y,z,value
0.08721000000000001,-0.31966000000000006,-1.0,41169.100000000006
0.09387999999999996,-0.31966000000000006,-1.0,42412.3
-0.019510000000000027,-0.30632000000000004,-1.0,42465.5
0.10721999999999987,-0.30632000000000004,-1.0,41219.5
0.020510000000000028,-0.2996500000000001,-1.0,40902.399999999994
-0.13290000000000002,-0.29298,-1.0,40612.6
0.2606299999999999,-0.29298,-1.0,38955.0
-0.06620000000000004,-0.27964,-1.0,40643.4
0.013839999999999852,-0.2663,-1.0,35704.2
-0.15958000000000006,-0.25963,-1.0,42083.3
-0.15291,-0.25963,-1.0,39944.8
-0.12623000000000006,-0.25963,-1.0,39052.3
-0.07954000000000006,-0.25963,-1.0,41181.0
0.10721999999999987,-0.25963,-1.0,42606.2
-0.006170000000000009,-0.2529600000000001,-1.0,37384.9
0.020510000000000028,-0.2529600000000001,-1.0,40594.4
0.18725999999999998,-0.2529600000000001,-1.0,38345.3
-0.13290000000000002,-0.24629,-1.0,39620.700000000004
0.007169999999999899,-0.24629,-1.0,41117.299999999996
0.06719999999999993,-0.24629,-1.0,40278.0
0.11389000000000005,-0.24629,-1.0,24672.9
0.12056,-0.24629,-1.0,18763.5
-0.17959000000000003,-0.23962000000000006,-1.0,40646.9
-0.11289000000000005,-0.23962000000000006,-1.0,39483.5
-0.046190000000000064,-0.23962000000000006,-1.0,75124.0
-0.012840000000000074,-0.23962000000000006,-1.0,148.932
-0.006170000000000009,-0.23962000000000006,-1.0,39501.7
0.08054000000000006,-0.23962000000000006,-1.0,38677.1
-0.11289000000000005,-0.23295,-1.0,43624.0
-0.07286999999999999,-0.23295,-1.0,39963.0
-0.032850000000000046,-0.23295,-1.0,39595.5
-0.026180000000000092,-0.23295,-1.0,43414.700000000004
-0.012840000000000074,-0.23295,-1.0,42359.8
0.0004999999999999449,-0.23295,-1.0,39680.200000000004
0.013839999999999852,-0.23295,-1.0,40233.200000000004
0.027179999999999982,-0.23295,-1.0,39834.899999999994
0.05386000000000002,-0.23295,-1.0,42157.5
0.08054000000000006,-0.23295,-1.0,41011.6
-0.09288000000000007,-0.22628000000000004,-1.0,39897.9
-0.07954000000000006,-0.22628000000000004,-1.0,38925.6
-0.019510000000000027,-0.22628000000000004,-1.0,41717.200000000004
0.007169999999999899,-0.22628000000000004,-1.0,41848.1
0.05386000000000002,-0.22628000000000004,-1.0,41586.3
0.06052999999999997,-0.22628000000000004,-1.0,45038.700000000004
0.07386999999999988,-0.22628000000000004,-1.0,42877.799999999996
0.09387999999999996,-0.22628000000000004,-1.0,42417.9
0.10721999999999987,-0.22628000000000004,-1.0,40956.3
0.14056999999999986,-0.22628000000000004,-1.0,40161.1
0.16057999999999995,-0.22628000000000004,-1.0,40662.3
-0.07954000000000006,-0.21961000000000008,-1.0,41471.5
-0.06620000000000004,-0.21961000000000008,-1.0,18678.800000000003
-0.05953000000000008,-0.21961000000000008,-1.0,19728.8
-0.026180000000000092,-0.21961000000000008,-1.0,81333.0
-0.012840000000000074,-0.21961000000000008,-1.0,41097.0
0.027179999999999982,-0.21961000000000008,-1.0,37592.1
